measnum,varname,strain,strainid,sex,mean,nmice,sd,sem,cv,minval,maxval,zscore
62053,iipmf_pct_R,BXD42,1142,m,1.82,5,0.246,0.110,0.135,1.62,2.16,-0.92
62053,iipmf_pct_R,BXD43,1143,m,2.24,5,0.485,0.217,0.216,1.61,2.88,-0.26
62053,iipmf_pct_R,BXD44,1144,m,2.45,5,0.553,0.247,0.226,1.85,2.94,0.07
62053,iipmf_pct_R,BXD48,1148,m,1.66,5,0.744,0.333,0.449,1.16,2.96,-1.17
62053,iipmf_pct_R,BXD49,1149,m,2.66,5,0.958,0.428,0.361,1.66,3.76,0.39
62053,iipmf_pct_R,BXD50,1150,m,2.59,5,0.685,0.306,0.265,1.83,3.62,0.28
62053,iipmf_pct_R,BXD51,1151,m,3.41,5,0.857,0.383,0.251,2.69,4.72,1.57
62053,iipmf_pct_R,BXD6,1106,m,2.02,4,0.654,0.327,0.324,1.47,2.84,-0.61
62053,iipmf_pct_R,BXD61,1161,m,3.90,5,0.720,0.322,0.184,3.09,4.73,2.33
62053,iipmf_pct_R,BXD62,1162,m,4.17,5,1.19,0.531,0.285,2.87,5.93,2.75
62053,iipmf_pct_R,BXD65,1165,m,2.60,5,0.433,0.194,0.166,1.89,3.03,0.30
62053,iipmf_pct_R,BXD66,1166,m,2.44,2,0.571,0.404,0.235,2.03,2.84,0.05
62053,iipmf_pct_R,BXD68,1168,m,1.85,3,0.125,0.0723,0.0676,1.77,2.00,-0.87
62053,iipmf_pct_R,BXD69,1169,m,3.79,5,0.771,0.345,0.203,3.06,4.71,2.16
62053,iipmf_pct_R,BXD70,1170,m,3.31,5,0.623,0.279,0.188,2.71,4.26,1.41
62053,iipmf_pct_R,BXD71,1171,m,2.70,1,0,0,0,2.70,2.70,0.46
62053,iipmf_pct_R,BXD73,1173,m,2.25,5,0.546,0.244,0.243,1.50,2.98,-0.25
62053,iipmf_pct_R,BXD75,1175,m,2.64,5,0.790,0.353,0.299,1.64,3.76,0.36
62053,iipmf_pct_R,BXD77,1177,m,1.64,2,0.430,0.304,0.262,1.33,1.94,-1.20
62053,iipmf_pct_R,BXD8,1108,m,2.93,5,1.10,0.494,0.377,1.60,4.43,0.82
62053,iipmf_pct_R,BXD80,1180,m,2.13,5,0.270,0.121,0.127,1.70,2.42,-0.43
62053,iipmf_pct_R,BXD81,1181,m,1.67,5,0.887,0.397,0.530,0.683,2.99,-1.15
62053,iipmf_pct_R,BXD84,1184,m,1.85,5,0.319,0.143,0.173,1.40,2.24,-0.87
62053,iipmf_pct_R,BXD85,1185,m,1.91,2,0.0325,0.0230,0.0170,1.89,1.94,-0.78
62053,iipmf_pct_R,BXD86,1186,m,1.31,4,0.0836,0.0418,0.0639,1.22,1.42,-1.72
62053,iipmf_pct_R,BXD87,1187,m,2.18,5,0.505,0.226,0.231,1.89,3.08,-0.36
62053,iipmf_pct_R,BXD89,1189,m,2.93,5,0.554,0.248,0.189,2.31,3.79,0.82
62053,iipmf_pct_R,BXD90,1190,m,3.08,3,0.731,0.422,0.238,2.48,3.90,1.05
62053,iipmf_pct_R,BXD92,1192,m,1.61,1,0,0,0,1.61,1.61,-1.25
62053,iipmf_pct_R,BXD96,1196,m,2.29,5,0.795,0.355,0.347,1.39,3.43,-0.18
62053,iipmf_pct_R,BXD97,1197,m,2.38,4,0.792,0.396,0.332,1.62,3.28,-0.04
62053,iipmf_pct_R,BXD98,1198,m,2.08,4,0.569,0.285,0.274,1.44,2.70,-0.51
62053,iipmf_pct_R,C57BL/6J,7,m,4.13,5,1.11,0.495,0.268,2.22,4.88,2.69
62053,iipmf_pct_R,DBA/2J,8,m,2.01,5,0.545,0.244,0.271,1.47,2.87,-0.62
62054,iipmf_pct_mean,BXD1,1101,f,2.03,1,0,0,0,2.03,2.03,-0.51
62054,iipmf_pct_mean,BXD100,1100,f,2.25,5,0.419,0.187,0.186,1.56,2.56,-0.16
62054,iipmf_pct_mean,BXD101,1091,f,1.92,3,0.505,0.291,0.263,1.49,2.48,-0.68
62054,iipmf_pct_mean,BXD102,1092,f,2.60,5,1.12,0.500,0.430,1.45,4.32,0.38
62054,iipmf_pct_mean,BXD11,1111,f,2.63,5,0.464,0.208,0.177,2.27,3.17,0.43
62054,iipmf_pct_mean,BXD13,1113,f,2.48,5,0.424,0.190,0.171,1.91,3.00,0.20
62054,iipmf_pct_mean,BXD14,1114,f,2.11,5,0.387,0.173,0.184,1.60,2.52,-0.38
62054,iipmf_pct_mean,BXD15,1115,f,1.55,5,0.497,0.222,0.320,1.11,2.10,-1.25
62054,iipmf_pct_mean,BXD16,1116,f,2.24,5,0.711,0.318,0.318,1.65,3.37,-0.18
62054,iipmf_pct_mean,BXD18,1118,f,1.75,1,0,0,0,1.75,1.75,-0.94
62054,iipmf_pct_mean,BXD19,1119,f,2.88,1,0,0,0,2.88,2.88,0.82
62054,iipmf_pct_mean,BXD2,1102,f,2.37,5,0.443,0.198,0.187,2.06,3.14,0.02
62054,iipmf_pct_mean,BXD21,1121,f,3.12,5,0.237,0.106,0.0761,2.90,3.41,1.19
62054,iipmf_pct_mean,BXD27,1127,f,2.00,5,0.720,0.322,0.360,1.02,3.03,-0.55
62054,iipmf_pct_mean,BXD28,1128,f,2.94,5,0.908,0.406,0.309,1.78,4.24,0.91
62054,iipmf_pct_mean,BXD31,1131,f,1.90,5,0.586,0.262,0.309,1.20,2.65,-0.71
62054,iipmf_pct_mean,BXD32,1132,f,1.81,5,0.308,0.138,0.170,1.48,2.29,-0.85
62054,iipmf_pct_mean,BXD34,1134,f,2.39,1,0,0,0,2.39,2.39,0.06
62054,iipmf_pct_mean,BXD39,1139,f,2.83,5,0.451,0.202,0.159,2.31,3.41,0.74
62054,iipmf_pct_mean,BXD40,1140,f,2.15,5,0.378,0.169,0.176,1.63,2.69,-0.32
62054,iipmf_pct_mean,BXD42,1142,f,2.02,5,0.565,0.253,0.279,1.32,2.79,-0.52
62054,iipmf_pct_mean,BXD43,1143,f,2.28,5,0.823,0.368,0.362,1.45,3.60,-0.12
62054,iipmf_pct_mean,BXD44,1144,f,2.09,5,0.329,0.147,0.157,1.59,2.40,-0.41
62054,iipmf_pct_mean,BXD48,1148,f,1.83,5,0.352,0.157,0.192,1.22,2.12,-0.82
62054,iipmf_pct_mean,BXD49,1149,f,2.59,4,0.946,0.473,0.365,1.43,3.51,0.37
62054,iipmf_pct_mean,BXD50,1150,f,2.04,5,0.354,0.158,0.174,1.60,2.50,-0.49
62054,iipmf_pct_mean,BXD51,1151,f,3.36,5,1.19,0.534,0.355,2.48,5.16,1.57
62054,iipmf_pct_mean,BXD6,1106,f,1.65,5,0.323,0.144,0.196,1.34,2.19,-1.10
62054,iipmf_pct_mean,BXD61,1161,f,3.68,5,0.423,0.189,0.115,3.22,4.26,2.06
62054,iipmf_pct_mean,BXD62,1162,f,3.76,5,0.715,0.320,0.190,2.88,4.78,2.19
62054,iipmf_pct_mean,BXD65,1165,f,2.80,3,0.569,0.328,0.203,2.31,3.42,0.69
62054,iipmf_pct_mean,BXD66,1166,f,2.28,2,0.179,0.126,0.0786,2.15,2.40,-0.12
62054,iipmf_pct_mean,BXD68,1168,f,1.62,2,0.145,0.103,0.0893,1.52,1.73,-1.14
62054,iipmf_pct_mean,BXD69,1169,f,3.24,4,0.800,0.400,0.247,2.26,4.13,1.38
62054,iipmf_pct_mean,BXD70,1170,f,3.12,5,0.474,0.212,0.152,2.52,3.80,1.19
62054,iipmf_pct_mean,BXD73,1173,f,1.72,5,0.369,0.165,0.214,1.31,2.30,-0.99
62054,iipmf_pct_mean,BXD75,1175,f,2.56,5,0.424,0.189,0.165,2.11,3.10,0.32
62054,iipmf_pct_mean,BXD77,1177,f,1.78,2,0.834,0.590,0.469,1.19,2.37,-0.89
62054,iipmf_pct_mean,BXD8,1108,f,3.72,5,1.10,0.493,0.296,2.13,5.00,2.13
62054,iipmf_pct_mean,BXD80,1180,f,2.85,5,0.584,0.261,0.205,1.97,3.59,0.77
62054,iipmf_pct_mean,BXD81,1181,f,1.73,5,0.659,0.295,0.380,0.896,2.62,-0.97
62054,iipmf_pct_mean,BXD84,1184,f,1.81,5,0.567,0.254,0.314,1.01,2.62,-0.85
62054,iipmf_pct_mean,BXD85,1185,f,1.70,2,0.279,0.197,0.164,1.50,1.89,-1.02
62054,iipmf_pct_mean,BXD86,1186,f,1.38,5,0.437,0.195,0.317,1.05,1.88,-1.52
62054,iipmf_pct_mean,BXD87,1187,f,2.26,5,0.557,0.249,0.246,1.80,3.21,-0.15
62054,iipmf_pct_mean,BXD89,1189,f,2.88,5,0.657,0.294,0.228,2.07,3.89,0.82
62054,iipmf_pct_mean,BXD90,1190,f,2.69,3,1.40,0.808,0.520,1.46,4.21,0.52
62054,iipmf_pct_mean,BXD92,1192,f,1.17,1,0,0,0,1.17,1.17,-1.84
62054,iipmf_pct_mean,BXD96,1196,f,1.94,5,0.192,0.0858,0.0990,1.70,2.18,-0.65
62054,iipmf_pct_mean,BXD97,1197,f,1.95,5,0.619,0.277,0.318,0.912,2.44,-0.63
62054,iipmf_pct_mean,BXD98,1198,f,2.33,2,1.34,0.950,0.577,1.38,3.28,-0.04
62054,iipmf_pct_mean,C57BL/6J,7,f,3.98,5,0.845,0.378,0.212,3.04,4.98,2.53
62054,iipmf_pct_mean,DBA/2J,8,f,2.03,5,0.606,0.271,0.298,1.50,2.75,-0.51
62054,iipmf_pct_mean,BXD1,1101,m,1.81,1,0,0,0,1.81,1.81,-0.90
62054,iipmf_pct_mean,BXD100,1100,m,2.44,5,0.433,0.193,0.177,2.03,3.15,0.06
62054,iipmf_pct_mean,BXD101,1091,m,2.14,4,0.891,0.445,0.416,1.27,2.98,-0.40
62054,iipmf_pct_mean,BXD102,1092,m,2.67,5,0.595,0.266,0.222,2.04,3.54,0.42
62054,iipmf_pct_mean,BXD11,1111,m,2.38,5,1.02,0.458,0.431,0.978,3.52,-0.03
62054,iipmf_pct_mean,BXD13,1113,m,2.07,5,0.619,0.277,0.299,1.53,2.91,-0.50
62054,iipmf_pct_mean,BXD14,1114,m,2.08,5,0.573,0.256,0.276,1.44,2.82,-0.49
62054,iipmf_pct_mean,BXD15,1115,m,1.33,5,0.259,0.116,0.194,1.11,1.68,-1.64
62054,iipmf_pct_mean,BXD16,1116,m,2.13,5,0.559,0.250,0.262,1.41,2.79,-0.41
62054,iipmf_pct_mean,BXD18,1118,m,2.69,1,0,0,0,2.69,2.69,0.45
62054,iipmf_pct_mean,BXD19,1119,m,1.73,1,0,0,0,1.73,1.73,-1.03
62054,iipmf_pct_mean,BXD2,1102,m,2.46,5,0.595,0.266,0.242,1.87,3.45,0.09
62054,iipmf_pct_mean,BXD21,1121,m,2.55,6,0.692,0.282,0.271,1.79,3.69,0.23
62054,iipmf_pct_mean,BXD27,1127,m,2.50,5,0.385,0.172,0.154,2.13,3.08,0.16
62054,iipmf_pct_mean,BXD28,1128,m,2.88,5,0.158,0.0707,0.0549,2.70,3.13,0.74
62054,iipmf_pct_mean,BXD31,1131,m,2.27,4,0.876,0.438,0.386,1.34,3.42,-0.20
62054,iipmf_pct_mean,BXD32,1132,m,1.68,5,0.455,0.203,0.271,1.40,2.49,-1.10
62054,iipmf_pct_mean,BXD33,1133,m,3.06,1,0,0,0,3.06,3.06,1.02
62054,iipmf_pct_mean,BXD34,1134,m,2.20,1,0,0,0,2.20,2.20,-0.30
62054,iipmf_pct_mean,BXD39,1139,m,2.52,5,0.500,0.224,0.199,1.77,2.99,0.19
62054,iipmf_pct_mean,BXD40,1140,m,2.57,5,0.237,0.106,0.0922,2.29,2.95,0.26
62054,iipmf_pct_mean,BXD42,1142,m,1.83,5,0.236,0.106,0.129,1.55,2.18,-0.87
62054,iipmf_pct_mean,BXD43,1143,m,2.40,5,0.654,0.292,0.272,1.53,3.30,0.00
62054,iipmf_pct_mean,BXD44,1144,m,2.35,5,0.433,0.194,0.184,1.88,2.78,-0.07
62054,iipmf_pct_mean,BXD48,1148,m,1.66,5,0.620,0.277,0.374,1.16,2.71,-1.13
62054,iipmf_pct_mean,BXD49,1149,m,2.59,5,0.975,0.436,0.376,1.54,3.64,0.29
62054,iipmf_pct_mean,BXD50,1150,m,2.55,5,0.541,0.242,0.212,1.70,3.08,0.23
62054,iipmf_pct_mean,BXD51,1151,m,3.36,5,0.543,0.243,0.161,2.71,4.15,1.48
62054,iipmf_pct_mean,BXD6,1106,m,1.97,4,0.661,0.331,0.336,1.43,2.82,-0.66
62054,iipmf_pct_mean,BXD61,1161,m,3.82,5,0.563,0.252,0.147,3.10,4.37,2.18
62054,iipmf_pct_mean,BXD62,1162,m,4.20,5,1.12,0.503,0.268,3.07,5.95,2.77
62054,iipmf_pct_mean,BXD65,1165,m,2.57,5,0.504,0.225,0.196,1.98,3.24,0.26
62054,iipmf_pct_mean,BXD66,1166,m,2.58,2,0.551,0.389,0.214,2.19,2.97,0.28
62054,iipmf_pct_mean,BXD68,1168,m,1.90,3,0.110,0.0638,0.0582,1.80,2.02,-0.77
62054,iipmf_pct_mean,BXD69,1169,m,3.77,5,0.883,0.395,0.234,2.95,4.73,2.11
62054,iipmf_pct_mean,BXD70,1170,m,3.22,5,0.597,0.267,0.186,2.61,4.13,1.26
62054,iipmf_pct_mean,BXD71,1171,m,2.83,1,0,0,0,2.83,2.83,0.66
62054,iipmf_pct_mean,BXD73,1173,m,2.17,5,0.633,0.283,0.292,1.35,3.12,-0.35
62054,iipmf_pct_mean,BXD75,1175,m,2.64,5,0.641,0.287,0.243,1.72,3.51,0.37
62054,iipmf_pct_mean,BXD77,1177,m,1.43,2,0.388,0.275,0.271,1.16,1.71,-1.49
62054,iipmf_pct_mean,BXD8,1108,m,3.17,5,1.11,0.495,0.349,1.94,4.58,1.19
62054,iipmf_pct_mean,BXD80,1180,m,2.31,5,0.302,0.135,0.131,1.85,2.60,-0.14
62054,iipmf_pct_mean,BXD81,1181,m,1.62,5,0.833,0.373,0.513,0.716,2.83,-1.20
62054,iipmf_pct_mean,BXD84,1184,m,1.83,5,0.373,0.167,0.203,1.31,2.17,-0.87
62054,iipmf_pct_mean,BXD85,1185,m,1.77,2,0.122,0.0860,0.0686,1.69,1.86,-0.97
62054,iipmf_pct_mean,BXD86,1186,m,1.42,4,0.0974,0.0487,0.0687,1.28,1.49,-1.50
62054,iipmf_pct_mean,BXD87,1187,m,2.35,5,0.468,0.209,0.199,1.75,2.87,-0.07
62054,iipmf_pct_mean,BXD89,1189,m,2.79,5,0.509,0.228,0.183,2.22,3.52,0.60
62054,iipmf_pct_mean,BXD90,1190,m,2.87,3,0.596,0.344,0.207,2.33,3.51,0.72
62054,iipmf_pct_mean,BXD92,1192,m,1.38,1,0,0,0,1.38,1.38,-1.56
62054,iipmf_pct_mean,BXD96,1196,m,2.16,5,0.595,0.266,0.275,1.38,2.90,-0.37
62054,iipmf_pct_mean,BXD97,1197,m,2.19,4,0.513,0.257,0.235,1.74,2.88,-0.32
62054,iipmf_pct_mean,BXD98,1198,m,2.05,4,0.573,0.287,0.280,1.28,2.67,-0.54
62054,iipmf_pct_mean,C57BL/6J,7,m,4.11,5,1.05,0.468,0.255,2.31,4.79,2.63
62054,iipmf_pct_mean,DBA/2J,8,m,1.89,5,0.488,0.218,0.258,1.58,2.75,-0.78
62055,hilus_L,BXD1,1101,f,184197,1,0,0,0,184197,184197,1.58
62055,hilus_L,BXD100,1100,f,110558,5,22280,9964,0.202,86150,138302,-1.21
62055,hilus_L,BXD101,1091,f,147362,3,15407,8895,0.105,130458,160615,0.18
62055,hilus_L,BXD102,1092,f,157464,5,35017,15660,0.222,124950,212485,0.56
62055,hilus_L,BXD11,1111,f,155285,5,32858,14694,0.212,123312,203747,0.48
62055,hilus_L,BXD13,1113,f,158571,5,18677,8352,0.118,142874,187677,0.60
62055,hilus_L,BXD14,1114,f,155094,5,22195,9926,0.143,130507,180566,0.47
62055,hilus_L,BXD15,1115,f,125961,5,16246,7266,0.129,107001,142402,-0.63
62055,hilus_L,BXD16,1116,f,167711,5,35854,16035,0.214,132250,223863,0.95
62055,hilus_L,BXD18,1118,f,133475,1,0,0,0,133475,133475,-0.35
62055,hilus_L,BXD19,1119,f,200809,1,0,0,0,200809,200809,2.20
62055,hilus_L,BXD2,1102,f,140565,5,6288,2812,0.0447,133095,146304,-0.08
62055,hilus_L,BXD21,1121,f,154684,5,23428,10477,0.151,123380,174024,0.46
62055,hilus_L,BXD27,1127,f,121720,5,17574,7860,0.144,101557,143921,-0.79
62055,hilus_L,BXD28,1128,f,142568,5,27082,12112,0.190,119984,188743,0.00
62055,hilus_L,BXD31,1131,f,133528,5,29475,13182,0.221,105574,177341,-0.34
62055,hilus_L,BXD32,1132,f,126145,5,15597,6975,0.124,106726,150201,-0.62
62055,hilus_L,BXD34,1134,f,137682,1,0,0,0,137682,137682,-0.19
62055,hilus_L,BXD39,1139,f,131719,5,20112,8995,0.153,106237,161976,-0.41
62055,hilus_L,BXD40,1140,f,159260,5,2473,1106,0.0155,155861,162343,0.63
62055,hilus_L,BXD42,1142,f,167039,5,16916,7565,0.101,140187,180809,0.93
62055,hilus_L,BXD43,1143,f,112052,5,14047,6282,0.125,96035,134469,-1.16
62055,hilus_L,BXD44,1144,f,132785,5,8816,3943,0.0664,124338,145759,-0.37
62055,hilus_L,BXD48,1148,f,148631,5,14482,6477,0.0974,128160,168249,0.23
62055,hilus_L,BXD49,1149,f,150577,4,17336,8668,0.115,133760,174883,0.30
62055,hilus_L,BXD50,1150,f,106017,5,12451,5568,0.117,98829,127656,-1.39
62055,hilus_L,BXD51,1151,f,102019,5,6886,3079,0.0675,95520,112369,-1.54
62055,hilus_L,BXD6,1106,f,144174,5,42371,18949,0.294,83113,199849,0.06
62055,hilus_L,BXD61,1161,f,139784,5,16457,7360,0.118,125061,168128,-0.11
62055,hilus_L,BXD62,1162,f,143243,5,18504,8275,0.129,123262,165968,0.02
62055,hilus_L,BXD65,1165,f,138031,3,14606,8433,0.106,121304,148263,-0.17
62055,hilus_L,BXD66,1166,f,119574,2,4131,2921,0.0346,116653,122496,-0.87
62055,hilus_L,BXD68,1168,f,158434,2,21952,15523,0.139,142911,173957,0.60
62055,hilus_L,BXD69,1169,f,140955,4,14850,7425,0.105,129149,160914,-0.06
62055,hilus_L,BXD70,1170,f,130151,5,23145,10351,0.178,90659,150383,-0.47
62055,hilus_L,BXD73,1173,f,138260,5,41058,18362,0.297,91158,181150,-0.16
62055,hilus_L,BXD75,1175,f,122287,5,7405,3312,0.0606,112259,131919,-0.77
62055,hilus_L,BXD77,1177,f,163897,2,62030,43862,0.378,120035,207759,0.81
62055,hilus_L,BXD8,1108,f,152199,5,16556,7404,0.109,138008,180419,0.36
62055,hilus_L,BXD80,1180,f,120985,5,10203,4563,0.0843,109308,132719,-0.82
62055,hilus_L,BXD81,1181,f,162107,5,33056,14783,0.204,130014,200906,0.74
62055,hilus_L,BXD84,1184,f,136896,5,17212,7697,0.126,115861,156539,-0.22
62055,hilus_L,BXD85,1185,f,161598,2,3309,2340,0.0205,159258,163938,0.72
62055,hilus_L,BXD86,1186,f,113813,5,18405,8231,0.162,100414,144619,-1.09
62055,hilus_L,BXD87,1187,f,107217,5,7270,3251,0.0678,98807,115538,-1.34
62055,hilus_L,BXD89,1189,f,124026,5,23656,10579,0.191,99379,153159,-0.70
62055,hilus_L,BXD90,1190,f,144101,3,31250,18042,0.217,109908,171183,0.06
62055,hilus_L,BXD92,1192,f,179261,1,0,0,0,179261,179261,1.39
62055,hilus_L,BXD96,1196,f,123614,5,15964,7140,0.129,106428,148612,-0.72
62055,hilus_L,BXD97,1197,f,112114,5,35012,15658,0.312,69234,165223,-1.16
62055,hilus_L,BXD98,1198,f,130292,2,13957,9869,0.107,120423,140161,-0.47
62055,hilus_L,C57BL/6J,7,f,259332,5,211547,94607,0.816,151751,637338,4.42
62055,hilus_L,DBA/2J,8,f,128742,5,41204,18427,0.320,66298,176205,-0.53
62055,hilus_L,BXD1,1101,m,168993,1,0,0,0,168993,168993,1.21
62055,hilus_L,BXD100,1100,m,110223,5,27405,12256,0.249,78945,136255,-1.60
62055,hilus_L,BXD101,1091,m,148607,4,35520,17760,0.239,117586,197550,0.24
62055,hilus_L,BXD102,1092,m,143347,5,28641,12809,0.200,102268,178950,-0.01
62055,hilus_L,BXD11,1111,m,134474,5,22198,9927,0.165,109123,168279,-0.44
62055,hilus_L,BXD13,1113,m,157081,5,31566,14117,0.201,136942,210914,0.64
62055,hilus_L,BXD14,1114,m,205221,5,102203,45706,0.498,140838,386589,2.94
62055,hilus_L,BXD15,1115,m,132920,5,12287,5495,0.0924,114655,148674,-0.51
62055,hilus_L,BXD16,1116,m,146096,5,24552,10980,0.168,121009,176170,0.12
62055,hilus_L,BXD18,1118,m,115437,1,0,0,0,115437,115437,-1.35
62055,hilus_L,BXD19,1119,m,164002,1,0,0,0,164002,164002,0.97
62055,hilus_L,BXD2,1102,m,144247,5,25860,11565,0.179,114422,179891,0.03
62055,hilus_L,BXD21,1121,m,133737,6,30781,12566,0.230,101775,176170,-0.47
62055,hilus_L,BXD27,1127,m,152295,5,17758,7942,0.117,123431,171894,0.41
62055,hilus_L,BXD28,1128,m,141314,5,17373,7770,0.123,125404,166961,-0.11
62055,hilus_L,BXD31,1131,m,151186,4,23645,11822,0.156,119151,171449,0.36
62055,hilus_L,BXD32,1132,m,136435,5,17257,7718,0.126,116102,150903,-0.34
62055,hilus_L,BXD33,1133,m,164155,1,0,0,0,164155,164155,0.98
62055,hilus_L,BXD34,1134,m,122888,1,0,0,0,122888,122888,-0.99
62055,hilus_L,BXD39,1139,m,136622,5,17885,7998,0.131,119242,163104,-0.33
62055,hilus_L,BXD40,1140,m,172865,5,14220,6359,0.0823,152827,187470,1.40
62055,hilus_L,BXD42,1142,m,157536,5,25418,11367,0.161,131302,197197,0.66
62055,hilus_L,BXD43,1143,m,111472,5,10173,4549,0.0913,96349,124882,-1.54
62055,hilus_L,BXD44,1144,m,147013,5,23234,10390,0.158,109199,171664,0.16
62055,hilus_L,BXD48,1148,m,145284,5,21716,9712,0.149,121756,171045,0.08
62055,hilus_L,BXD49,1149,m,167518,5,26249,11739,0.157,134926,206467,1.14
62055,hilus_L,BXD50,1150,m,126984,5,22710,10156,0.179,103144,159469,-0.79
62055,hilus_L,BXD51,1151,m,118673,5,18607,8321,0.157,105931,150813,-1.19
62055,hilus_L,BXD6,1106,m,176725,4,17975,8987,0.102,155334,193313,1.58
62055,hilus_L,BXD61,1161,m,142618,5,9445,4224,0.0662,129906,153934,-0.05
62055,hilus_L,BXD62,1162,m,141881,5,28978,12959,0.204,106251,180792,-0.08
62055,hilus_L,BXD65,1165,m,139858,5,10200,4561,0.0729,127339,155028,-0.18
62055,hilus_L,BXD66,1166,m,136085,2,865,612,0.00636,135473,136697,-0.36
62055,hilus_L,BXD68,1168,m,148513,3,26585,15349,0.179,133040,179210,0.23
62055,hilus_L,BXD69,1169,m,129226,5,7712,3449,0.0597,120825,140952,-0.69
62055,hilus_L,BXD70,1170,m,156165,5,29773,13315,0.191,112880,193374,0.60
62055,hilus_L,BXD71,1171,m,122406,1,0,0,0,122406,122406,-1.01
62055,hilus_L,BXD73,1173,m,148417,5,35187,15736,0.237,111058,195501,0.23
62055,hilus_L,BXD75,1175,m,121634,5,21890,9790,0.180,97061,149893,-1.05
62055,hilus_L,BXD77,1177,m,150698,2,9778,6914,0.0649,143784,157612,0.34
62055,hilus_L,BXD8,1108,m,166323,5,21093,9433,0.127,144433,194277,1.08
62055,hilus_L,BXD80,1180,m,136518,5,9076,4059,0.0665,124425,149057,-0.34
62055,hilus_L,BXD81,1181,m,175619,5,43320,19373,0.247,131633,246667,1.53
62055,hilus_L,BXD84,1184,m,134132,5,13095,5856,0.0976,119464,151587,-0.45
62055,hilus_L,BXD85,1185,m,118314,2,31756,22455,0.268,95859,140769,-1.21
62055,hilus_L,BXD86,1186,m,148145,4,12041,6020,0.0813,133517,162914,0.22
62055,hilus_L,BXD87,1187,m,106632,5,15244,6817,0.143,87704,127346,-1.77
62055,hilus_L,BXD89,1189,m,146025,5,13793,6168,0.0945,126598,161514,0.11
62055,hilus_L,BXD90,1190,m,149394,3,24908,14380,0.167,122398,171483,0.28
62055,hilus_L,BXD92,1192,m,178348,1,0,0,0,178348,178348,1.66
62055,hilus_L,BXD96,1196,m,114300,5,16874,7546,0.148,94544,140827,-1.40
62055,hilus_L,BXD97,1197,m,105453,4,12924,6462,0.123,95414,123742,-1.82
62055,hilus_L,BXD98,1198,m,143368,4,13723,6861,0.0957,126923,159890,-0.01
62055,hilus_L,C57BL/6J,7,m,182548,5,42154,18852,0.231,141877,228224,1.86
62055,hilus_L,DBA/2J,8,m,123646,5,29988,13411,0.243,89609,168254,-0.95
62056,hilus_R,BXD1,1101,f,156522,1,0,0,0,156522,156522,0.68
62056,hilus_R,BXD100,1100,f,106558,5,5690,2544,0.0534,101161,115689,-1.40
62056,hilus_R,BXD101,1091,f,151426,3,8582,4955,0.0567,141654,157736,0.47
62056,hilus_R,BXD102,1092,f,162004,5,48513,21696,0.299,122699,246452,0.91
62056,hilus_R,BXD11,1111,f,137377,5,17644,7891,0.128,114506,152405,-0.12
62056,hilus_R,BXD13,1113,f,160876,5,27695,12385,0.172,124078,200959,0.86
62056,hilus_R,BXD14,1114,f,154986,5,17196,7690,0.111,140641,183545,0.62
62056,hilus_R,BXD15,1115,f,122352,5,14333,6410,0.117,108115,141101,-0.74
62056,hilus_R,BXD16,1116,f,161635,5,37614,16822,0.233,130088,226250,0.89
62056,hilus_R,BXD18,1118,f,120630,1,0,0,0,120630,120630,-0.81
62056,hilus_R,BXD19,1119,f,214762,1,0,0,0,214762,214762,3.10
62056,hilus_R,BXD2,1102,f,143407,5,11393,5095,0.0794,129079,157055,0.14
62056,hilus_R,BXD21,1121,f,164636,5,16214,7251,0.0985,144534,185198,1.02
62056,hilus_R,BXD27,1127,f,116885,5,17173,7680,0.147,94247,132972,-0.97
62056,hilus_R,BXD28,1128,f,128313,5,23587,10548,0.184,100811,164628,-0.49
62056,hilus_R,BXD31,1131,f,131487,5,16066,7185,0.122,115776,150130,-0.36
62056,hilus_R,BXD32,1132,f,125910,5,7612,3404,0.0605,119531,134310,-0.59
62056,hilus_R,BXD34,1134,f,120950,1,0,0,0,120950,120950,-0.80
62056,hilus_R,BXD39,1139,f,142743,5,20077,8979,0.141,125347,176843,0.11
62056,hilus_R,BXD40,1140,f,160934,5,9989,4467,0.0621,145992,172202,0.86
62056,hilus_R,BXD42,1142,f,162714,5,16606,7427,0.102,136360,181123,0.94
62056,hilus_R,BXD43,1143,f,122924,5,24357,10893,0.198,106052,165360,-0.72
62056,hilus_R,BXD44,1144,f,140053,5,5158,2307,0.0368,133020,145126,0.00
62056,hilus_R,BXD48,1148,f,146057,5,18638,8335,0.128,125515,166376,0.25
62056,hilus_R,BXD49,1149,f,147681,4,12286,6143,0.0832,134550,159148,0.31
62056,hilus_R,BXD50,1150,f,105953,5,6705,2998,0.0633,98967,113849,-1.42
62056,hilus_R,BXD51,1151,f,106496,5,10638,4757,0.0999,88723,116799,-1.40
62056,hilus_R,BXD6,1106,f,137353,5,25045,11201,0.182,97814,166291,-0.12
62056,hilus_R,BXD61,1161,f,150505,5,15519,6940,0.103,138055,176657,0.43
62056,hilus_R,BXD62,1162,f,137443,5,23892,10685,0.174,102229,163391,-0.11
62056,hilus_R,BXD65,1165,f,122087,3,20820,12021,0.171,99267,140048,-0.75
62056,hilus_R,BXD66,1166,f,114738,2,7064,4995,0.0616,109743,119733,-1.06
62056,hilus_R,BXD68,1168,f,153752,2,21385,15122,0.139,138630,168873,0.57
